Product_ID,Brand,Category,Region,Optimal_Price,Optimal_Discount,Predicted_Revenue
17,3,1,1,185,4,4833.21
19,1,4,2,190,28,5405.99
86,4,1,2,65,20,1878.88
73,5,3,1,75,28,2079.57
20,5,2,2,165,28,4018.62
95,5,4,0,190,6,1518.96
53,4,4,1,180,0,3844.56
87,3,1,2,195,26,5074.45
61,3,4,0,185,28,2924.05
32,0,3,3,185,4,4840.8
68,1,2,2,195,0,5668.13
45,5,0,2,190,0,2391.73
13,3,0,0,190,0,2044.42
69,4,2,3,185,0,5599.67
28,5,2,1,185,4,2523.18
89,3,0,3,190,6,2077.56
20,2,1,1,190,0,2936.37
93,4,3,3,195,24,5605.78
37,1,3,3,185,0,961.93
33,3,0,3,175,28,3615.16
48,0,4,2,115,6,2383.4
23,4,4,3,175,18,4700.84
41,4,1,3,195,0,1761.63
58,3,3,1,185,4,3929.72
1,1,4,3,170,28,3641.62
53,0,3,3,135,26,2514.11
67,1,0,0,155,26,6374.87
22,0,2,3,195,0,6832.34
30,2,2,0,195,4,4770.9
99,1,4,2,170,28,2495.38
40,1,4,2,190,0,5393.36
87,0,2,2,190,6,1817.31
11,3,3,3,195,0,1694.83
5,0,4,2,150,2,4847.94
24,0,3,3,185,4,4368.76
86,3,2,1,170,16,3783.03
4,4,0,2,190,4,5571.77
35,1,0,3,195,0,1783.26
5,3,4,2,150,26,3747.04
43,4,2,2,170,28,4511.59
33,1,2,2,190,0,1342.64
87,4,2,3,185,28,2010.89
85,4,4,0,180,18,4297.73
31,2,4,3,180,0,2845.75
7,0,0,0,185,2,4010.37
47,1,2,0,185,4,2474.74
49,4,1,3,190,4,3816.48
35,3,1,3,185,4,4213.56
37,3,1,0,175,0,1104.21
44,4,4,2,190,0,3740.5
79,1,3,3,155,20,2828.96
89,3,1,3,190,6,3412.3
73,0,2,2,175,0,4606.18
35,4,4,3,185,0,4708.95
37,1,1,0,195,4,4928.82
38,4,3,2,190,2,2705.0
43,1,2,0,195,0,4315.31
85,5,1,0,195,0,4229.26
9,3,1,1,185,2,2083.22
31,1,3,3,190,6,5112.79
24,3,1,3,185,4,4351.08
52,4,2,3,190,6,2503.06
36,5,0,3,120,22,2845.45
24,1,4,1,190,6,4503.32
2,1,2,1,185,4,3087.73
55,2,3,3,185,4,2805.78
0,3,0,2,195,12,3320.88
38,0,2,1,170,0,5521.47
22,4,4,2,190,0,3524.01
3,5,4,2,185,0,5536.62
15,3,4,0,130,14,3027.62
90,1,4,0,135,26,3693.69
10,5,3,3,185,4,3334.53
51,3,0,1,185,4,2111.44
35,3,2,1,125,22,2626.73
42,2,3,2,185,4,1543.59
98,3,2,1,90,2,1851.26
84,5,2,0,175,16,4540.25
6,4,2,1,185,28,4627.06
1,3,0,3,185,4,4954.34
62,3,3,0,190,0,2017.13
69,0,2,3,70,20,1377.01
89,3,4,3,170,28,664.69
63,1,1,2,185,4,2609.19
78,3,3,0,185,28,4421.49
80,4,0,2,115,22,2590.88
62,3,0,3,190,22,5893.23
31,5,2,0,160,22,4408.52
62,5,2,1,185,4,3681.47
90,2,4,3,170,28,1085.51
22,0,1,3,190,6,7007.22
13,5,1,1,185,4,4927.06
23,0,2,0,195,0,2686.73
27,5,3,0,190,0,3325.08
86,3,2,3,150,2,2952.39
85,2,0,0,85,24,1857.04
13,1,3,2,190,0,2929.96
95,0,1,3,195,26,1023.97
39,2,2,3,185,4,1770.45
87,5,3,3,125,26,2679.49
94,3,3,3,50,0,1426.31
23,0,2,2,195,20,4421.21
90,3,3,0,85,0,1658.55
22,0,2,0,190,6,2994.88
38,4,3,2,190,0,3384.41
23,2,3,1,190,28,4668.06
29,3,0,1,175,16,3698.78
37,3,4,2,185,0,4740.12
23,5,2,1,185,4,3376.25
56,3,3,1,90,4,1618.47
39,4,4,0,190,0,5801.79
48,3,2,2,185,8,3950.97
26,4,1,0,190,0,2782.75
70,3,2,1,65,20,2038.26
30,3,2,3,185,4,2012.02
6,4,0,2,175,26,4573.97
67,2,0,1,170,0,4619.03
23,3,2,0,185,4,3406.33
32,4,0,3,190,4,2476.31
18,4,0,3,175,4,4687.67
56,1,4,0,65,18,2261.5
36,1,0,3,175,28,2997.42
28,3,1,3,185,4,4493.34
8,0,3,1,60,20,1081.68
64,0,2,1,185,28,4592.65
73,3,1,1,180,0,981.42
47,1,1,3,185,4,3658.0
88,1,2,3,185,6,4634.11
32,2,1,0,190,0,2217.43
49,1,2,0,180,0,2519.39
70,0,3,0,180,0,5150.51
56,1,0,3,155,24,3559.53
67,0,4,0,190,6,1341.78
0,3,4,1,170,28,2068.78
71,2,2,1,75,28,1694.53
34,3,0,0,175,2,4115.36
19,4,3,0,185,4,4965.54
85,3,2,3,120,20,2036.44
13,1,0,2,195,4,4400.22
68,5,1,1,195,28,3953.23
80,5,4,3,190,6,2149.83
30,3,0,1,185,4,4026.41
7,2,3,1,190,0,2459.68
14,5,0,1,185,0,5294.45
19,5,1,0,195,0,2323.89
83,2,2,0,195,0,5165.76
29,3,4,2,185,4,6624.41
16,4,3,0,190,4,3979.83
58,1,3,0,100,4,2065.19
41,0,2,0,185,4,2420.44
19,4,4,1,185,0,4706.42
44,3,3,2,150,2,4570.31
66,4,0,3,190,6,2096.18
40,5,2,2,120,4,2711.19
36,1,3,2,185,4,3081.14
39,4,1,0,190,0,3442.46
59,3,1,0,180,16,5137.57
58,1,1,2,160,2,4634.33
12,3,3,3,180,28,1458.83
56,5,2,3,195,0,5971.41
68,2,4,0,180,0,3305.08
41,1,3,3,175,4,3544.42
73,0,1,3,190,0,4177.88
75,0,3,3,170,28,4275.31
83,2,2,1,90,4,1891.25
84,4,2,0,150,26,3412.4
32,3,3,3,185,4,5223.9
76,5,0,0,185,4,2220.96
61,3,3,3,185,28,3885.28
89,1,0,1,150,26,3675.29
30,4,4,2,190,2,5919.28
73,0,3,0,175,14,4184.5
44,5,1,1,185,0,5673.92
9,0,4,1,190,6,4414.98
50,4,0,3,190,0,2923.74
25,5,3,0,190,0,3001.8
49,3,1,0,190,0,4963.29
80,0,1,0,150,26,3961.29
96,1,1,0,65,16,1882.96
61,5,1,3,165,28,1383.68
95,2,2,0,190,6,2824.34
33,0,4,1,190,0,2742.33
22,0,2,2,195,4,4710.37
41,2,4,0,170,0,5205.65
85,0,1,0,160,6,3094.05
21,2,4,3,190,6,1717.31
62,1,1,0,185,6,3264.07
67,4,0,3,190,4,1886.39
63,3,1,3,185,4,4279.55
84,1,2,3,75,20,1463.8
55,4,2,1,185,16,5896.53
17,0,4,2,180,0,6963.94
99,5,1,0,195,28,4691.71
8,4,4,2,190,2,2534.16
78,1,2,0,180,18,3929.96
40,5,2,2,195,0,3389.96
68,3,4,2,175,4,4777.15
89,3,3,3,185,4,1294.04
83,1,3,0,130,18,3098.54
66,4,0,1,180,0,3848.05
38,2,1,3,185,2,5148.28
5,0,3,2,185,4,5731.34
75,2,0,3,185,4,2712.07
16,0,3,1,180,0,5017.74
48,4,2,0,140,0,2824.3
49,3,2,1,75,16,2207.14
80,1,1,1,70,20,1807.08
53,5,2,1,185,4,2572.58
42,0,3,3,180,0,1525.13
17,2,0,3,185,4,4920.07
69,2,2,1,155,28,3664.46
7,3,2,1,185,4,5196.91
81,3,0,1,170,28,2309.81
27,5,4,0,190,4,6897.77
88,5,3,0,80,22,1561.3
61,1,4,1,55,26,1395.3
77,3,4,2,195,12,4997.47
90,2,0,0,190,6,1465.48
14,5,3,2,185,4,4152.92
46,4,2,1,180,0,3946.85
15,2,0,0,195,4,5082.88
95,4,0,1,145,20,3387.58
43,2,0,3,190,0,3388.65
21,5,3,3,185,4,3066.11
27,0,2,0,190,0,6455.71
73,0,1,2,195,0,2238.77
66,1,4,2,180,0,991.9
5,5,4,3,195,26,4133.82
20,5,4,1,185,4,5238.89
12,5,1,0,190,4,4088.96
48,1,2,0,190,0,4105.09
82,4,2,1,85,28,1916.12
91,4,1,3,190,2,1910.81
89,2,0,1,170,24,4096.29
61,3,0,3,170,28,3420.85
45,1,3,0,190,0,2030.14
33,4,1,0,195,4,3956.96
93,4,2,3,190,6,2135.52
66,0,2,0,65,0,1562.18
31,1,4,0,190,0,6941.3
31,1,0,3,195,4,3766.53
91,3,1,3,185,2,2169.79
0,0,4,3,80,18,1551.9
48,0,2,0,105,0,3436.25
60,1,2,2,115,0,3099.48
44,0,4,2,185,28,1547.25
0,1,1,3,185,4,3734.63
32,4,4,0,190,6,3418.17
33,1,0,0,150,24,3408.98
48,3,1,3,195,14,4506.27
53,2,3,0,190,6,1815.97
54,1,2,2,130,28,2376.32
74,0,4,1,180,0,2818.52
54,2,2,3,185,4,3723.65
40,2,0,1,180,0,1875.77
18,4,0,2,190,4,1582.59
5,4,1,2,195,4,4632.36
8,0,1,0,190,2,2371.17
26,3,3,1,185,2,3444.99
96,3,1,2,50,20,830.77
75,3,3,1,165,26,4115.72
41,0,1,2,185,4,1538.25
87,5,1,3,190,6,2575.19
69,4,0,0,180,0,3540.46
98,0,3,0,175,0,4785.9
35,0,0,2,195,0,3726.07
13,3,3,1,195,28,5656.19
22,5,2,3,190,6,5692.29
83,1,1,3,105,6,2816.23
17,5,3,0,190,4,4493.68
32,1,1,2,185,4,1607.49
24,1,0,2,185,2,4676.55
56,3,0,3,185,4,4151.44
35,4,3,3,190,4,2512.67
36,3,4,1,185,4,3986.28
6,1,0,1,185,4,2194.21
97,4,1,1,185,26,5336.82
64,3,4,2,185,28,1917.72
5,1,0,2,150,20,3598.38
4,4,2,3,185,4,3474.66
34,5,4,1,185,4,3283.89
60,0,2,2,190,26,3557.98
35,3,0,0,185,4,2639.84
69,4,2,2,70,24,2444.96
4,5,3,2,195,4,5095.56
16,4,2,1,185,4,1193.56
84,5,2,1,70,20,2404.4
69,5,0,1,185,4,2459.09
80,2,3,0,175,28,2093.44
30,0,1,1,185,4,1667.07
87,5,1,0,130,26,3363.09
0,2,2,0,185,4,5992.12
31,4,1,0,190,4,1972.63
63,2,4,3,180,0,3635.84
59,4,3,0,195,28,4084.46
32,3,4,3,195,12,5628.75
34,1,4,0,175,18,4407.61
24,1,2,3,185,0,4828.79
55,2,4,1,115,6,3076.17
40,2,0,1,170,0,4361.47
67,3,2,0,90,28,2037.81
36,4,3,0,185,28,4345.94
64,4,4,1,170,28,1544.96
4,5,4,2,185,20,3654.53
52,3,0,0,125,4,2785.87
57,5,3,2,185,4,1214.53
50,2,0,0,195,4,2918.62
32,1,2,3,185,4,3380.42
91,0,0,0,190,6,1035.96
68,5,2,2,190,0,4209.76
8,2,1,2,195,2,5485.09
50,4,0,0,175,4,1883.69
32,5,1,1,195,2,5442.2
81,4,2,2,185,28,5884.3
99,2,2,3,190,6,2662.03
77,4,0,0,50,20,993.46
47,2,1,2,185,4,4639.41
53,2,3,2,155,28,1404.6
58,4,4,2,155,28,4228.87
23,3,4,3,185,4,6175.97
36,2,3,1,65,20,1335.47
31,5,3,2,190,2,3826.47
21,5,2,3,190,6,2248.68
61,2,1,0,190,4,4655.35
91,3,1,0,130,26,2882.95
65,3,4,2,180,0,3939.92
40,5,4,0,190,4,4957.62
93,2,2,2,180,0,4090.93
85,1,1,1,185,10,5549.32
76,5,3,2,150,10,3908.81
67,3,0,2,195,8,1537.02
60,0,0,1,170,28,4288.02
4,4,3,1,190,4,5075.44
4,4,0,0,195,4,3305.01
67,0,3,1,135,28,3337.88
13,1,4,1,185,0,7606.41
21,3,1,3,185,2,2601.37
58,4,2,3,185,4,3197.28
57,0,0,3,185,4,1369.68
54,0,2,3,190,6,1282.43
60,5,0,1,155,28,3927.91
47,1,1,3,185,4,3634.71
72,1,4,3,185,28,3759.52
43,2,1,1,185,2,2499.19
65,5,1,1,190,6,4085.7
82,5,4,1,180,0,3408.16
26,0,1,0,195,2,5122.67
1,4,4,3,190,2,1799.56
69,3,4,3,125,12,3046.46
65,0,3,3,175,8,5233.74
46,4,4,0,190,0,5744.23
66,2,4,3,190,6,3425.89
80,4,3,1,165,28,3766.52
41,2,1,2,175,14,5763.31
39,3,0,2,195,4,3565.52
3,4,2,1,185,4,7495.65
49,3,3,2,185,4,3861.81
8,2,1,0,185,2,2960.61
30,1,4,0,170,0,6537.97
52,5,4,3,190,8,5395.48
53,1,3,3,155,2,3770.04
92,1,4,2,105,6,1881.84
34,4,2,2,175,16,4243.67
79,0,1,0,170,28,800.45
41,3,0,3,180,0,1058.24
42,2,3,1,185,4,3907.75
51,4,1,1,185,4,6280.69
16,4,4,1,190,4,2686.73
84,2,0,0,185,4,579.85
24,0,1,3,185,4,3378.63
24,1,1,2,185,4,2435.74
30,5,3,3,185,4,2232.55
2,0,0,0,185,4,2279.82
75,1,3,3,170,0,5244.85
51,5,1,2,195,0,2342.39
35,1,4,2,190,0,2523.59
46,3,3,2,185,4,4419.52
41,1,3,0,190,0,1052.62
0,4,1,1,190,4,2043.85
89,1,1,3,120,26,511.85
74,1,4,1,185,28,2690.47
90,4,0,1,175,28,1517.6
9,0,2,1,185,4,3196.1
8,1,4,3,65,18,1848.03
92,3,3,1,95,4,2647.41
35,2,2,3,190,0,4357.0
40,4,1,0,185,4,3641.11
68,2,3,0,85,20,1967.54
48,4,2,1,185,16,4659.42
93,4,4,0,190,6,2594.37
71,0,2,1,170,0,4903.62
78,2,1,0,190,6,1990.33
80,1,0,2,195,28,1018.13
91,3,2,3,195,0,5092.69
26,3,4,1,185,4,4245.09
82,3,3,1,150,26,3229.94
79,5,1,2,195,12,4900.56
41,3,0,3,130,14,2718.68
9,1,1,3,75,18,1646.23
84,5,1,3,135,20,3013.7
47,4,0,2,190,0,5023.97
36,1,0,2,175,4,4103.56
15,1,4,0,150,26,5089.62
40,3,3,1,185,24,4497.52
13,3,4,0,175,4,4912.71
43,2,2,1,155,6,3327.65
89,4,4,1,180,0,5549.63
86,4,4,3,190,6,3850.27
2,4,0,2,185,4,4078.76
98,2,4,2,85,4,1781.84
4,2,3,0,185,4,2963.88
75,4,0,2,190,0,2648.27
12,2,4,3,185,4,4205.48
20,3,1,3,185,4,5800.38
94,5,3,1,180,0,3143.25
61,3,3,0,190,6,3387.02
94,0,4,3,185,28,1035.27
76,5,2,3,85,24,1912.65
55,5,2,2,185,28,4474.86
40,0,4,3,185,18,5027.96
47,0,0,1,195,20,4624.84
43,3,3,2,190,6,3227.34
82,4,2,1,85,26,1289.69
58,0,1,0,85,4,1632.17
96,1,1,3,60,18,935.5
44,3,0,3,185,4,5731.14
65,5,0,0,175,10,3624.63
32,0,4,2,190,0,2335.23
47,3,4,1,190,0,2304.33
78,3,1,3,145,20,3028.65
76,5,4,1,180,0,4340.54
26,2,3,1,190,0,1751.52
58,2,4,3,85,18,2239.18
46,4,4,0,195,2,4432.39
48,3,2,0,170,16,3807.91
21,2,1,2,185,4,4716.24
34,3,4,2,195,4,5791.53
70,5,3,2,185,4,2513.07
34,5,1,1,65,28,769.68
57,3,2,2,195,0,2412.38
13,4,1,1,185,4,1708.22
97,1,4,1,180,0,1975.16
75,3,1,0,195,4,2157.65
96,0,3,2,195,26,5521.26
40,3,1,2,185,4,2077.21
42,5,1,1,195,24,5142.3
93,5,0,3,170,28,1221.18
5,1,4,1,185,4,3901.16
36,2,2,3,185,4,2878.64
77,3,1,2,85,26,1816.62
35,4,4,3,190,6,4156.98
54,4,3,1,60,4,2126.96
40,4,2,2,190,0,2655.31
18,5,1,2,195,4,4100.22
8,2,4,3,185,2,1152.36
97,2,3,3,185,28,5736.64
15,3,1,1,175,14,3802.68
33,0,4,2,185,4,6483.28
8,5,0,0,185,4,2031.41
74,2,4,0,175,4,3914.3
38,3,2,3,190,16,3888.12
73,1,0,2,75,18,1968.31
12,4,2,0,55,24,1290.23
3,5,3,0,190,4,3968.38
2,3,1,2,170,28,2471.41
38,5,2,0,190,0,3226.52
67,0,0,3,185,4,1867.45
60,2,3,3,150,2,3327.05
12,5,0,3,190,4,6828.51
48,1,3,0,190,0,2701.67
59,2,3,0,195,0,4742.4
93,2,1,3,55,24,1395.98
15,4,4,1,190,4,3410.82
17,1,4,0,190,4,4704.29
54,0,4,2,185,4,4871.14
20,2,3,2,185,4,2831.4
39,1,4,2,185,8,3236.71
89,0,0,1,175,26,4936.27
20,5,0,2,195,2,4334.85
51,0,4,2,140,18,3626.99
74,3,3,1,50,4,1223.71
31,2,3,2,185,4,3988.93
41,2,0,0,175,4,3474.26
97,5,4,1,150,26,3997.89
33,5,2,1,170,28,3505.0
79,4,0,1,145,22,3923.03
16,4,0,3,195,26,5089.9
44,0,3,2,190,0,2698.57
93,2,3,3,55,26,1215.35
6,3,0,2,195,12,5242.41
5,1,2,1,195,0,3696.3
55,2,3,1,185,0,4908.16
60,0,4,0,170,28,1734.11
94,5,3,1,180,0,2303.45
49,5,2,0,105,0,2917.87
70,5,1,0,110,22,2554.86
91,3,3,2,185,10,4151.62
79,2,4,3,70,0,1891.89
9,1,3,1,70,26,1940.6
10,3,3,3,185,4,2088.06
94,1,1,1,110,0,2718.79
58,1,3,3,185,4,3245.14
37,5,2,3,175,16,4378.33
5,5,0,0,195,4,3781.65
0,5,0,1,185,22,4971.93
11,5,2,0,185,4,4679.78
61,4,2,3,195,28,4973.51
55,5,2,2,195,24,4845.44
71,3,3,0,185,28,3774.88
33,2,3,1,190,0,3647.1
52,2,2,1,185,4,1904.96
75,4,1,0,190,4,1340.84
63,4,0,1,75,28,1893.12
60,3,2,1,195,20,3589.26
35,0,3,0,175,0,5170.99
20,2,4,3,195,12,4916.2
42,0,2,2,190,0,2735.95
90,5,0,0,185,10,4358.51
65,3,3,1,70,26,2208.03
1,4,4,1,185,20,4903.21
83,2,0,1,115,20,2379.08
99,1,0,1,180,0,3650.22
76,4,2,1,110,2,2833.79
55,1,0,0,190,0,1739.57
47,3,3,2,155,2,3953.05
32,4,2,0,185,4,4332.12
96,2,2,0,120,24,2007.71
57,3,1,3,90,4,2135.18
28,2,2,2,190,0,2945.64
38,1,0,3,185,4,1820.61
80,0,2,1,190,6,1275.5
88,3,0,0,120,22,2627.96
35,3,1,0,90,4,1865.44
20,2,2,0,190,4,4949.31
79,2,1,2,170,12,4277.54
50,1,3,1,195,20,3310.05
89,0,1,2,195,0,4396.64
27,5,2,0,185,4,2127.79
58,5,4,0,55,24,1501.5
4,1,4,2,140,2,3708.4
37,5,3,0,190,4,4075.89
9,0,1,2,190,0,2600.24
75,3,0,3,170,0,4631.05
74,4,3,0,120,24,3381.31
47,2,0,2,185,2,2867.81
3,1,1,0,175,4,4614.72
40,1,3,1,95,26,2270.31
93,1,1,0,120,24,2672.94
26,4,0,0,190,4,4233.21
93,2,4,1,180,0,5220.31
48,2,4,0,155,6,3421.7
26,1,3,3,185,4,2564.34
34,2,2,2,185,4,5308.16
45,4,2,0,155,4,3462.34
19,0,3,1,190,0,2146.77
70,1,2,2,195,26,4014.4
66,3,1,1,190,26,5044.27
52,5,1,0,195,0,2164.38
64,0,4,0,110,4,2876.23
2,5,0,3,195,4,2748.69
41,3,1,2,195,2,4475.5
61,0,2,2,180,0,5899.36
22,1,0,0,190,0,4467.41
64,4,2,2,185,4,5326.52
35,0,2,2,195,0,3512.51
69,5,2,1,170,28,2898.13
22,3,3,0,190,4,2188.51
22,2,0,3,175,4,4301.2
10,2,3,2,185,4,1997.1
18,1,2,3,120,4,2379.09
88,2,1,3,195,0,703.52
19,0,2,2,105,0,2787.93
11,4,4,0,190,4,4920.03
53,2,4,0,190,0,3642.9
46,1,0,0,95,4,1735.57
9,1,3,1,190,0,2956.36
83,3,4,3,50,6,1711.29
15,0,1,3,185,4,4238.2
28,1,2,3,195,0,4017.38
44,0,2,2,170,0,5006.94
92,0,2,1,180,0,1031.94
14,0,0,1,195,28,6305.83
66,1,4,1,65,4,1642.48
58,0,4,1,180,0,1791.66
94,0,3,3,125,6,2948.81
58,2,3,1,170,28,2324.75
15,0,2,1,190,0,3529.68
39,1,4,2,185,4,2757.29
81,2,3,1,80,20,1930.91
42,0,1,1,180,0,2750.46
21,5,0,0,195,4,3546.21
70,0,0,3,190,4,5329.03
45,4,2,1,50,0,1410.12
39,5,0,1,195,0,4202.93
44,1,2,3,190,0,5761.47
73,2,2,1,80,20,2191.35
49,0,2,2,195,0,1836.31
57,3,2,0,190,4,3110.8
66,4,4,1,190,0,4022.65
29,2,4,0,190,0,2163.29
31,5,1,1,195,0,4368.59
39,4,0,3,150,20,4051.68
11,3,4,0,185,28,3910.25
83,0,0,0,150,22,3336.03
54,0,0,3,190,6,1814.57
22,0,3,3,190,6,1504.53
32,4,1,1,190,28,4643.91
49,4,2,1,125,4,3863.9
9,4,3,0,190,4,4223.22
23,3,1,1,190,6,3045.41
78,1,4,1,195,26,4180.93
4,1,4,1,185,4,1813.62
56,5,2,1,170,2,4402.59
34,2,4,2,185,28,5864.01
64,1,3,2,80,22,2081.73
9,0,2,2,185,4,2909.32
70,0,4,2,195,20,4982.45
12,3,4,2,185,4,3154.89
81,2,0,1,180,0,5005.5
22,1,0,3,195,0,4333.62
11,5,0,0,185,2,2322.69
29,0,0,3,185,4,5042.83
27,1,4,0,185,4,3734.6
1,2,1,0,185,4,3006.2
80,4,3,3,185,26,4993.79
54,3,3,1,110,14,2954.76
69,1,3,0,135,28,3617.5
49,2,4,2,185,4,3044.31
40,1,4,2,110,2,2634.69
78,1,2,2,190,14,4836.34
63,2,1,3,185,2,2268.28
57,0,0,3,110,2,3498.68
67,3,4,0,60,10,1614.92
42,5,4,1,190,0,5220.89
30,2,1,3,190,4,2138.17
44,3,0,0,190,4,4038.24
45,4,3,3,185,4,3856.4
16,2,1,1,185,4,1680.16
20,5,0,2,195,0,3828.39
95,3,2,0,185,28,3346.72
60,4,3,3,190,2,4624.14
76,3,0,0,195,24,3330.9
20,1,0,1,190,0,4940.27
15,2,3,3,185,4,4332.82
28,4,3,1,185,4,4381.06
87,3,0,2,150,28,3523.37
20,1,3,3,185,4,1850.83
48,0,2,2,185,4,3105.15
6,0,4,0,180,28,4259.2
43,0,0,2,190,0,2995.8
69,4,2,2,185,20,4353.09
10,1,4,1,185,0,5050.52
57,3,1,2,190,6,2559.03
51,0,0,0,175,0,4552.71
42,0,1,0,195,0,2452.9
28,5,2,1,185,4,4619.8
37,5,2,0,190,4,4815.05
76,2,2,0,180,2,2105.21
34,5,2,0,190,0,1610.46
24,0,2,1,155,0,3395.31
73,1,2,1,70,0,1788.18
75,5,3,3,185,4,3334.62
9,5,0,1,185,4,1861.66
10,1,4,2,190,0,2579.16
90,3,1,2,50,24,964.57
10,3,4,3,185,4,3367.25
50,4,1,0,175,14,5984.05
95,0,2,1,175,16,3419.93
90,4,4,3,150,22,5018.04
67,0,0,2,195,24,4484.81
80,3,4,1,190,28,4286.2
2,3,2,0,145,20,1880.34
60,5,1,2,110,20,2830.98
41,3,2,1,190,0,3320.09
55,1,3,0,65,4,1352.6
3,3,3,1,190,4,3528.02
80,5,4,0,80,28,1704.36
28,0,4,0,190,0,3492.91
24,2,0,0,190,0,4233.09
83,3,4,1,185,8,4115.57
29,1,3,3,185,4,1588.22
20,5,4,1,190,4,3134.49
29,2,2,1,185,4,1711.78
12,4,1,2,190,4,1423.24
4,0,1,3,180,2,3767.53
62,2,0,0,190,4,1769.48
78,0,3,0,120,6,2611.17
49,2,2,3,190,0,2483.66
56,5,3,2,185,4,2294.85
75,3,4,3,185,28,3797.11
41,0,0,0,195,12,5232.09
60,3,1,2,80,24,2054.66
78,0,2,3,150,2,3817.27
44,2,3,2,190,0,1226.65
71,0,3,2,165,0,4947.27
65,0,0,0,180,0,1499.01
49,1,1,3,185,4,1964.14
16,2,1,1,185,4,2348.45
49,1,0,0,160,0,4199.07
88,3,0,3,150,22,3764.92
68,5,1,3,195,28,1728.71
54,4,4,2,140,12,3961.38
10,5,1,1,195,28,5555.55
91,4,0,1,130,26,3689.75
21,1,1,0,195,0,3030.22
85,4,3,1,175,10,3521.96
20,1,1,3,190,6,1564.91
21,4,2,0,190,4,2995.82
42,2,0,1,55,24,1741.97
61,0,2,0,120,4,2243.22
26,1,2,3,185,4,4213.09
69,2,4,0,190,0,4245.6
67,1,3,3,190,28,3048.01
8,0,4,2,175,18,4294.53
61,4,4,0,175,16,4736.66
46,1,4,1,185,4,3638.56
60,2,2,1,90,4,1767.52
36,1,4,0,185,28,4468.06
27,2,1,3,185,2,3779.57
48,0,2,2,185,4,2362.54
55,4,3,3,190,0,3680.96
42,4,3,3,185,4,1132.12
50,0,1,0,195,24,5329.97
8,0,0,1,185,4,3672.19
35,2,0,3,185,4,2556.28
65,2,2,0,185,28,4962.34
44,0,4,0,155,28,3656.24
82,0,2,1,55,0,973.67
29,4,2,2,180,0,7375.33
0,4,1,1,195,12,6032.72
67,5,2,0,185,0,5355.12
59,5,0,2,75,28,1447.01
6,4,1,3,190,4,2613.56
68,5,0,3,65,20,1454.62
3,5,0,2,105,12,2884.39
24,1,4,3,185,4,3659.63
7,3,3,2,185,4,4390.12
22,4,3,1,190,4,3978.08
23,4,0,2,190,4,3045.7
61,4,4,3,160,4,4238.56
16,4,4,2,190,0,4990.33
78,1,1,1,85,26,1206.87
70,3,1,3,85,24,1962.0
89,3,1,2,195,28,3184.82
54,3,1,1,105,4,2281.66
80,2,4,2,55,0,1302.48
69,3,3,3,185,28,1744.36
17,0,2,1,185,4,2505.1
77,0,0,2,195,24,5298.39
0,2,4,1,185,4,3040.9
40,4,4,2,160,0,4801.06
99,1,0,2,175,2,4691.64
58,5,1,3,190,4,2063.71
46,4,0,3,190,4,2155.83
95,1,2,0,175,10,6524.73
41,2,4,0,190,0,2705.03
57,3,4,1,195,28,4389.13
29,1,3,1,195,28,5321.44
93,4,4,1,185,28,5711.4
31,0,4,0,190,0,2828.37
41,1,4,3,190,6,4853.42
43,2,1,1,185,4,5612.3
5,3,2,0,190,4,4229.21
34,3,4,0,190,0,3427.7
46,0,4,2,75,18,2143.81
99,1,2,3,185,4,4349.6
10,5,4,3,185,4,2219.8
49,1,4,2,175,2,4152.8
43,2,4,1,180,6,3837.9
53,2,4,3,185,4,4980.16
27,1,2,1,195,0,1945.76
77,5,0,1,195,2,1908.65
37,3,1,2,125,4,2208.38
24,0,2,1,190,0,2132.68
71,5,4,2,150,26,3689.6
90,0,4,0,180,0,1889.55
71,1,3,0,125,22,2688.32
47,3,0,1,195,0,4273.26
4,2,0,3,175,28,1959.44
34,2,4,0,175,0,3626.36
81,5,1,3,170,28,2355.88
21,5,2,2,185,28,5055.86
94,4,2,2,85,24,2368.97
96,4,1,1,195,0,4285.98
45,0,2,3,190,6,3410.35
61,4,4,3,190,0,2815.94
85,2,1,2,190,6,1512.13
94,0,0,3,185,4,4884.42
22,3,1,2,195,4,6747.77
53,4,4,2,195,28,5221.98
97,5,0,0,195,28,4916.11
32,3,3,1,185,4,2430.42
47,5,1,1,195,0,5910.54
51,5,4,3,190,4,6719.03
0,2,0,3,190,4,3900.81
94,0,0,2,155,6,3901.77
59,4,2,2,165,22,3992.52
59,1,1,2,70,24,2409.33
10,1,2,0,170,28,1443.19
56,3,1,0,195,0,2745.1
23,2,4,3,185,4,4524.38
80,2,3,3,190,28,4652.2
48,5,0,1,110,2,3541.09
8,4,0,3,190,6,3400.16
84,3,2,2,145,20,3395.71
70,1,1,0,185,6,1710.76
61,2,4,0,170,28,1098.68
42,5,4,2,195,0,4393.02
89,2,0,2,195,4,4147.07
31,0,4,3,185,4,2649.01
1,5,3,0,150,18,1932.76
51,3,2,1,185,4,3495.16
83,0,4,0,75,28,1502.37
30,0,2,2,190,4,2937.56
91,4,3,3,175,28,2254.19
32,2,0,0,190,0,1762.4
91,4,2,3,190,28,5559.39
5,3,3,3,185,4,3150.77
54,3,4,2,190,28,5545.92
66,0,0,3,185,2,3245.06
41,1,3,0,145,0,4006.82
