Customer_ID,Age,Gender,Marital_Status,Region,Loyalty_Score,Frequency,Recency,Discount_Response_Rate,Average_Basket_Value,Annual_Expenditure,Customer_Type,Channel_Preference,Tenure_Years,Returns_Rate,Satisfaction_Score,Category_Pref,Cluster,TSNE-1,TSNE-2
2694,44,1,1,3,5.724368644209388,7,101,0.44,185.66,15595.44,3,2,2.4,0.14,3,4,0,-10.8867035,-35.777233
2695,57,0,1,0,3.9502148687270298,8,10,0.21,174.19,16722.24,2,2,0.7,0.13,1,0,0,-45.505737,12.901762
2696,52,1,0,3,6.808299189703164,7,222,0.1,242.69,20385.96,0,0,4.3,0.13,4,4,0,44.168716,-38.11398
2697,24,0,2,2,8.139371361955515,5,281,0.18,227.31,13638.6,3,1,3.8,0.02,4,4,0,-29.19837,31.132315
2698,47,1,1,2,5.6652415695620775,6,103,0.13,188.99,13607.28,2,2,6.0,0.05,1,4,0,2.3937786,-42.91139
2699,55,0,1,2,5.203474411679854,8,162,0.08,434.59,41720.64,3,0,4.9,0.19,3,4,0,10.209465,33.345676
2700,44,1,2,0,1.6384407501786966,6,44,0.52,390.75,28134.0,1,2,7.5,0.0,4,0,0,9.494372,-9.81739
2701,53,0,1,0,6.4952204905441,9,246,0.61,497.05,53681.4,3,2,8.0,0.01,3,2,0,20.30274,51.451927
2702,64,0,1,3,2.7126573969218835,7,90,0.09,103.81,8720.04,2,2,5.8,0.03,2,0,0,-43.59863,28.40433
2703,52,1,2,1,4.16398174273316,9,364,0.63,263.91,28502.28,1,0,2.2,0.36,2,2,0,9.153239,-0.9025192
2704,42,1,2,0,6.9191517847702695,16,196,0.2,167.06,32075.52,0,0,8.8,0.18,2,4,0,48.23993,-22.790266
2705,52,1,2,2,7.059516328618065,10,171,0.38,119.06,14287.2,3,1,2.7,0.07,2,0,0,6.803532,-57.23452
2706,41,0,1,1,4.066984945299765,11,328,0.28,301.07,39741.24,3,2,7.7,0.09,2,4,0,-19.807667,56.1166
2707,40,1,2,0,4.182168930160027,2,258,0.53,534.14,12819.36,2,2,5.1,0.01,3,4,0,63.911705,5.450115
2708,35,1,2,0,3.6013622534866565,6,114,0.28,114.66,8255.52,3,2,5.6,0.12,4,4,0,-0.84022236,-35.835377
2709,58,1,2,1,2.6042925093481784,8,155,0.3,183.19,17586.24,1,0,1.7,0.04,4,2,0,38.013535,-57.880295
2710,30,1,2,1,3.730409035791516,6,290,0.43,95.1,6847.2,2,0,5.7,0.07,1,1,0,16.829706,-58.62425
2711,58,0,2,2,1.773739962170623,10,311,0.15,235.34,28240.8,1,0,8.4,0.05,3,4,0,1.1523782,40.91747
2712,45,0,0,2,6.36612516301653,8,164,0.69,144.33,13855.68,3,0,4.4,0.03,4,4,0,-31.33303,-0.714039
2713,23,0,2,2,5.789047210323751,7,215,0.1,251.67,21140.28,2,0,3.3,0.07,2,4,0,-23.084158,25.115412
2714,44,0,1,1,6.121058569741026,3,107,0.3,406.57,14636.52,3,0,2.8,0.01,2,2,0,-19.17205,24.5028
2715,18,0,2,1,3.0911918988497145,5,328,0.32,308.14,18488.4,1,0,4.8,0.19,3,1,0,-22.665071,-4.7726884
2716,47,1,1,3,2.6098588729698875,13,69,0.42,346.3,54022.8,3,0,2.5,0.08,3,4,0,43.853245,1.078748
2717,50,1,1,3,5.10702854862712,4,104,0.11,195.91,9403.68,3,1,4.4,0.02,3,0,0,34.58553,-26.33646
2718,32,0,2,2,5.128205129900451,11,321,0.2,300.47,39662.04,3,1,5.0,0.09,2,0,0,11.621903,42.907047
2719,41,0,1,3,4.705460344974109,12,85,0.24,66.54,9581.76,3,0,1.8,0.11,1,4,0,-23.266024,28.449223
2720,63,0,1,0,4.421033461624301,14,299,0.27,278.42,46774.56,0,1,8.6,0.08,2,2,0,8.844198,41.199596
2721,33,1,1,1,8.421551555388774,13,74,0.09,343.74,53623.44,2,0,7.2,0.12,2,0,0,39.07808,13.624087
2722,27,1,1,1,5.8520500235859565,11,277,0.03,155.63,20543.16,2,1,8.2,0.0,1,4,0,44.342384,-23.544535
2723,57,1,3,3,8.941356782932981,4,141,0.2,180.55,8666.4,3,1,8.6,0.03,3,1,0,28.369444,-66.68784
2724,63,0,1,0,7.537930050863267,6,108,0.23,251.87,18134.64,1,1,5.1,0.02,3,1,0,-44.856037,-0.117141046
2725,40,0,3,3,8.406541852034689,10,28,0.49,80.03,9603.6,1,1,8.9,0.15,5,1,0,-2.266635,0.5752017
2726,52,0,1,3,2.851074467287996,11,158,0.38,121.29,16010.28,0,1,6.0,0.03,3,1,0,-4.5777516,3.675135
2727,56,1,1,2,6.18634198199606,4,82,0.25,63.14,3030.72,1,0,9.6,0.07,5,3,0,40.317844,-42.49581
2728,31,0,1,1,4.136469022013254,4,106,0.45,253.59,12172.32,2,1,4.4,0.16,4,0,0,-51.29652,0.581194
2729,34,1,0,1,1.6732265772809345,5,130,0.38,365.61,21936.6,1,0,7.8,0.1,5,2,0,33.63994,0.074326456
2730,54,1,3,1,7.992006339111052,7,314,0.07,168.19,14127.96,2,1,3.6,0.01,2,2,0,32.769394,-43.973045
2731,60,0,2,1,4.412614948588741,7,211,0.23,251.15,21096.6,3,0,1.4,0.08,4,3,0,-27.185556,18.325413
2732,46,1,1,2,2.889796739466631,8,21,0.46,248.38,23844.48,3,0,8.6,0.13,3,1,0,28.587809,-7.187454
2733,29,1,2,1,4.170872273502614,6,346,0.08,270.74,19493.28,3,0,7.0,0.35,2,2,0,4.7774706,-0.3711644
2734,63,0,1,1,3.4075517544523617,9,174,0.3,402.86,43508.88,1,0,5.9,0.11,3,4,0,10.314541,39.748943
2735,33,0,2,2,3.6126040647666655,10,217,0.34,265.13,31815.6,3,2,9.5,0.07,2,2,0,-15.332486,52.255455
2736,35,1,2,2,4.556793219634701,6,339,0.18,94.46,6801.12,0,0,7.9,0.06,5,0,0,30.054298,-49.13134
2737,44,0,0,2,8.461630386089485,14,25,0.52,283.26,47587.68,0,0,0.8,0.01,3,2,0,12.484857,56.33945
2738,58,1,2,2,3.6673655669107488,8,313,0.2,491.81,47213.76,3,2,0.5,0.07,2,0,0,28.789286,14.978981
2739,50,0,1,0,8.318541328438382,6,148,0.03,106.6,7675.2,2,2,5.8,0.22,1,2,0,-50.538143,15.582318
2740,44,0,1,3,6.697673591959044,6,262,0.65,139.11,10015.92,1,0,4.6,0.04,5,3,0,-30.738102,-0.3613868
2741,45,0,2,1,5.792543127172172,9,274,0.24,107.64,11625.12,0,2,0.6,0.14,3,2,0,-37.45784,2.5119102
2742,40,0,2,1,6.49624006450375,12,177,0.43,141.36,20355.84,0,0,1.1,0.01,3,0,0,-12.609126,4.9001646
2743,46,1,1,3,5.027311327674915,12,359,0.11,835.37,120293.28,1,0,3.5,0.03,2,1,0,40.35348,29.883608
2744,18,1,2,0,7.5721002077268516,7,162,0.29,177.53,14912.52,3,2,4.3,0.08,3,4,0,2.5861397,-35.535355
2745,36,1,1,3,6.133960526534201,4,289,0.16,96.08,4611.84,3,2,7.2,0.13,5,2,0,-12.810293,-31.92524
2746,42,1,3,1,1.670668029948974,8,115,0.29,95.77,9193.92,0,2,7.7,0.12,3,1,0,7.6626267,-12.793301
2747,26,0,2,3,5.59250386377993,9,194,0.47,95.28,10290.24,3,2,5.4,0.02,2,4,0,-38.021797,28.435575
2748,44,1,2,3,6.56794628598523,8,47,0.62,257.42,24712.32,1,2,1.5,0.45,5,1,0,-23.297367,-26.306835
2749,37,1,1,0,4.421997562797565,11,177,0.15,275.5,36366.0,1,1,3.6,0.08,4,1,0,18.266998,-3.0458133
2750,61,1,1,1,5.252511745427865,7,30,0.38,116.78,9809.52,3,2,8.1,0.14,2,4,0,3.8752372,-41.73506
2751,58,0,2,3,3.7742840106511855,16,211,0.29,201.44,38676.48,2,0,9.1,0.07,3,4,0,8.202158,35.211136
2752,34,1,2,3,2.244748687872879,8,315,0.32,293.22,28149.12,3,2,3.1,0.05,4,1,0,11.34959,-13.967773
2753,38,0,1,3,1.89924625813752,5,246,0.23,375.27,22516.2,3,0,0.7,0.02,2,2,0,-0.2427554,21.035906
2754,39,1,3,1,1.925864025862273,9,287,0.31,143.23,15468.84,3,0,2.8,0.24,3,1,0,23.501844,-43.641582
2755,34,1,2,3,6.338089484941064,11,277,0.46,391.42,51667.44,3,1,8.2,0.13,3,2,0,47.238037,18.539085
2756,42,0,1,1,1.0,10,273,0.42,218.94,26272.8,1,0,4.0,0.04,3,1,0,-7.7713156,12.044555
2757,30,0,3,1,3.6670401460730377,9,229,0.15,123.45,13332.6,3,0,1.4,0.12,3,4,0,-24.159147,16.481535
2758,26,0,1,0,3.468693429509244,6,233,0.21,404.6,29131.2,3,1,6.9,0.05,2,4,0,-24.211927,55.640892
2759,47,0,1,2,4.435680928025071,8,98,0.03,182.56,17525.76,2,2,8.3,0.08,3,2,0,-45.070885,29.391308
2760,47,1,1,0,1.2871369001275943,11,175,0.44,165.07,21789.24,0,2,6.4,0.12,1,0,0,-1.0488592,-9.149041
2761,30,1,3,0,5.807776189481237,6,276,0.09,185.75,13374.0,3,0,7.8,0.51,2,2,0,4.7010655,-0.25930607
2762,50,0,1,1,2.453677211680202,9,272,0.34,376.83,40697.64,3,0,8.5,0.38,2,0,0,13.316715,17.516941
2763,32,1,0,0,7.264811081418538,6,314,0.07,264.06,19012.32,3,1,2.8,0.02,4,0,0,14.014024,-27.782661
2764,43,0,1,3,3.756468624822335,6,49,0.29,314.19,22621.68,0,0,6.9,0.06,5,0,0,16.931057,41.7777
2765,49,0,1,1,4.808773953176159,10,169,0.18,150.9,18108.0,3,2,8.2,0.01,2,0,0,-52.64845,13.431715
2766,39,1,2,0,5.007547713110412,8,60,0.19,80.1,7689.6,0,0,0.2,0.21,3,4,0,12.108382,-49.57596
2767,45,0,2,2,5.488482105721144,6,280,0.15,302.97,21813.84,3,2,8.2,0.12,4,1,0,-55.663746,20.562796
2768,33,1,1,2,5.074028754992285,6,269,0.51,237.69,17113.68,1,2,7.1,0.11,2,1,0,-6.4757023,-11.6087
2769,37,1,2,2,4.145778902534737,8,290,0.27,120.72,11589.12,3,2,5.6,0.1,5,0,0,-0.2639903,-26.930857
2770,37,1,1,2,5.686097061388086,5,230,0.55,176.28,10576.8,3,2,0.1,0.02,3,2,0,-0.10122343,-55.29067
2771,31,0,2,1,5.9322942609899085,11,85,0.07,342.63,45227.16,0,0,1.0,0.02,5,4,0,22.052832,42.318474
2772,37,1,1,3,3.469730665780759,11,323,0.12,147.11,19418.52,3,2,3.6,0.05,4,0,0,11.732205,-13.267572
2773,21,0,2,0,5.852735637947114,3,241,0.48,124.52,4482.72,3,0,1.9,0.1,3,1,0,-25.799479,9.554813
2774,34,0,1,0,7.383440604803392,6,270,0.33,218.93,15762.96,2,1,1.9,0.06,3,4,0,-23.195992,13.322418
2775,36,0,1,2,6.411788392209106,8,107,0.1,150.26,14424.96,3,0,3.1,0.05,4,4,0,-25.63827,26.529099
2776,36,0,2,0,6.864750483294374,6,230,0.03,186.13,13401.36,1,0,0.2,0.03,3,2,0,-23.906006,10.951792
2777,37,1,1,2,5.343841697814891,13,246,0.32,391.4,61058.4,1,2,1.2,0.04,3,4,0,33.607174,14.29924
2778,39,1,2,2,3.1276991078502414,7,101,0.81,119.26,10017.84,3,2,4.3,0.1,2,1,0,-4.238336,-55.689743
2779,45,1,2,2,3.38071108059271,5,297,0.26,100.3,6018.0,0,0,6.7,0.23,3,1,0,-24.809235,-29.185585
2780,50,0,2,2,5.639775935708824,10,108,0.23,119.32,14318.4,1,2,4.7,0.13,3,0,0,-3.7833266,0.5236751
2781,32,0,2,1,6.885527450304621,14,158,0.29,312.63,52521.84,3,2,9.8,0.13,3,2,0,22.240185,37.78214
2782,25,0,3,0,10.0,5,45,0.5,158.61,9516.6,3,0,0.4,0.03,2,4,0,-32.29134,15.636486
2783,27,0,2,3,6.963643888877208,2,74,0.52,270.81,6499.44,0,0,6.9,0.02,2,0,0,-20.16633,0.4078182
2784,34,0,1,1,2.659128485004996,6,257,0.05,131.16,9443.52,1,1,6.5,0.01,2,4,0,-51.665447,31.609291
2785,35,1,2,1,3.4654548552800355,6,103,0.3,149.49,10763.28,3,2,6.9,0.01,3,4,0,-1.0999199,-35.58297
2786,30,0,1,1,9.557034631911996,9,92,0.14,115.08,12428.64,0,0,4.2,0.01,3,3,0,-22.315935,10.630574
2787,24,0,2,3,4.571222136046443,12,246,0.04,259.7,37396.8,2,2,3.9,0.05,2,4,0,-13.015248,52.543106
2788,34,1,1,3,5.095029269522577,11,237,0.39,525.28,69336.96,3,2,8.7,0.01,3,2,0,39.798805,22.591715
2789,42,0,1,0,3.0791661591815425,10,211,0.64,266.11,31933.2,3,1,1.7,0.01,4,2,0,-3.8313575,41.429626
2790,47,1,1,3,8.130206811148488,6,94,0.49,167.94,12091.68,3,2,3.1,0.09,2,1,0,-18.014906,-39.176247
2791,33,0,2,2,6.000666414641251,12,84,0.04,417.23,60081.12,2,0,1.6,0.0,5,4,0,22.154882,42.278725
2792,35,0,1,3,3.4507973042293765,8,20,0.35,186.45,17899.2,3,0,1.4,0.06,2,4,0,-22.977913,29.61325
2793,28,0,2,2,3.0123494222854577,8,23,0.4,185.25,17784.0,1,2,4.1,0.02,4,1,0,-39.993874,18.768543
2794,39,1,2,1,5.614407891795744,10,351,0.21,348.15,41778.0,1,1,9.2,0.44,3,2,0,5.0264974,-2.0929012
2795,29,0,1,0,5.088412349760905,8,96,0.27,273.29,26235.84,3,1,9.1,0.31,2,2,0,-21.603325,-15.172266
2796,46,0,1,2,6.664220434442255,6,346,0.78,75.44,5431.68,2,2,6.7,0.09,4,1,0,-55.896015,-3.5015821
2797,18,1,1,0,6.0939369462544,6,262,0.14,225.94,16267.68,1,2,5.0,0.12,3,0,0,-0.14369085,-20.283752
2798,35,0,1,2,4.471039302462755,7,161,0.14,151.6,12734.4,3,0,5.8,0.07,2,1,0,-24.202343,31.886448
2799,43,0,2,0,3.912396809077267,4,8,0.04,161.6,7756.8,3,0,6.5,0.04,2,2,0,-22.707308,32.963108
2800,42,0,2,2,4.680115703402332,4,319,0.3,229.52,11016.96,0,0,5.0,0.09,3,1,0,-22.05996,0.6239387
2801,72,1,2,1,3.898638306686475,12,124,0.51,330.23,47553.12,3,0,5.3,0.04,2,0,0,40.667988,-4.804867
2802,44,0,1,3,4.739608934390477,9,132,0.56,136.42,14733.36,3,1,8.1,0.29,3,4,0,-26.886415,-15.206613
2803,27,0,1,3,5.032881857238763,11,35,0.52,324.38,42818.16,3,0,8.4,0.09,3,3,0,3.5541608,51.827564
2804,38,1,2,3,3.2041382132398857,9,93,0.1,91.89,9924.12,3,1,5.3,0.04,2,4,0,29.710737,-19.933867
2805,18,1,1,0,6.261359724195761,7,312,0.18,95.11,7989.24,0,0,5.8,0.07,3,4,0,19.96845,-26.566927
2806,39,0,1,0,4.259144571060659,6,139,0.03,273.28,19676.16,2,0,1.8,0.18,4,4,0,-25.12587,24.684061
2807,30,0,1,0,3.316231299429313,9,294,0.05,196.46,21217.68,3,1,3.8,0.2,4,1,0,-33.369102,18.433298
2808,50,0,1,1,4.296785143436264,7,221,0.16,442.75,37191.0,3,2,5.5,0.1,3,0,0,21.789413,49.570667
2809,33,1,1,1,5.484516313240572,5,86,0.71,180.51,10830.6,1,0,4.4,0.12,5,3,0,-19.363869,-28.496101
2810,38,1,1,2,5.166076399626607,7,118,0.08,287.53,24152.52,1,2,7.7,0.06,2,0,0,0.3655037,-13.675175
2811,32,1,2,3,5.844236229808924,9,162,0.47,555.84,60030.72,3,0,2.2,0.1,3,4,0,46.102062,26.421322
2812,60,1,2,1,6.796692250151058,7,110,0.48,295.92,24857.28,0,2,2.4,0.13,3,4,0,1.0010425,-48.259254
2813,36,0,2,3,7.609880408016066,4,331,0.49,146.81,7046.88,3,0,9.3,0.02,3,3,0,-23.145906,36.201508
2814,61,0,1,0,5.570972325376107,5,92,0.07,444.37,26662.2,1,1,1.2,0.28,2,1,0,23.425396,21.124868
2815,49,0,0,0,2.8611952255290065,11,200,0.21,481.05,63498.6,1,2,2.5,0.03,4,0,0,28.769262,45.341824
2816,45,1,1,1,4.461778394939398,4,152,0.31,191.17,9176.16,2,1,7.4,0.02,1,4,0,2.9061496,-43.862465
2817,44,0,2,2,2.991363231233984,6,74,0.25,355.95,25628.4,1,0,5.3,0.15,3,4,0,-30.519272,36.837105
2818,44,1,1,3,8.393708147424563,6,319,0.26,433.77,31231.44,3,2,1.3,0.1,3,4,0,53.13295,2.645701
2819,18,1,1,2,8.974801765054327,5,109,0.01,244.61,14676.6,3,2,6.5,0.01,2,2,0,-7.1432414,-36.696003
2820,36,0,0,2,6.300622394992685,9,228,0.33,190.54,20578.32,0,0,2.3,0.01,2,1,0,-14.341341,4.7631054
2821,50,0,1,1,6.716917685278061,8,242,0.68,187.45,17995.2,3,2,2.0,0.07,4,1,0,-56.390305,-3.9452891
2822,39,0,0,1,5.501886386473318,8,304,0.07,189.61,18202.56,3,0,2.9,0.07,4,0,0,-19.73951,14.914313
2823,23,1,2,1,5.732111830921583,4,340,0.32,122.28,5869.44,3,0,3.8,0.01,3,2,0,21.329166,-40.495872
2824,39,0,2,0,1.805091563341755,4,247,0.23,130.88,6282.24,2,2,9.0,0.06,3,2,0,-51.063908,24.258492
2825,60,0,2,2,4.85213526948618,10,2,0.13,177.68,21321.6,3,0,5.1,0.1,4,0,0,-7.921325,21.453962
2826,54,0,1,0,3.2376938753074804,4,111,0.25,323.33,15519.84,2,0,1.8,0.13,4,0,0,-17.622684,13.353498
2827,39,1,2,1,5.56271307507674,6,263,0.47,487.87,35126.64,2,0,9.7,0.07,3,4,0,48.27002,22.646084
2828,51,0,1,3,4.880780309222931,8,105,0.28,272.9,26198.4,0,1,3.9,0.09,2,4,0,-35.379013,26.058504
2829,35,0,1,3,8.893643924692228,10,218,0.22,202.36,24283.2,3,2,9.4,0.15,3,2,0,-41.816055,32.77682
2830,19,0,2,1,6.833255377445683,12,275,0.56,147.36,21219.84,3,0,3.8,0.02,1,1,0,6.035063,15.325061
2831,28,1,0,2,5.569023965043289,6,21,0.19,98.67,7104.24,2,1,1.0,0.03,4,4,0,-6.4884405,-38.866436
2832,58,1,2,1,4.466120625720748,6,314,0.32,298.31,21478.32,0,0,6.4,0.12,3,0,0,36.82396,-53.399124
2833,36,1,2,3,8.35204291751986,7,292,0.41,258.55,21718.2,2,0,9.4,0.04,2,2,0,36.29576,-19.194883
2834,37,1,1,0,4.940090707746941,10,300,0.44,359.42,43130.4,3,0,7.0,0.0,4,4,0,31.280224,0.74652565
2835,36,0,2,3,5.663347923270556,9,320,0.45,209.26,22600.08,1,0,0.5,0.0,3,2,0,-20.531,4.4066114
2836,62,1,1,1,5.08449920885367,6,27,0.29,170.69,12289.68,2,1,2.6,0.08,3,4,0,4.842081,-41.87027
2837,59,1,1,2,4.191692188585355,14,136,0.4,171.87,28874.16,0,2,5.8,0.03,1,3,0,20.945692,4.023331
2838,66,1,0,1,5.07301244477104,11,346,0.06,141.14,18630.48,2,2,0.2,0.08,3,2,0,7.9823294,-29.307644
2839,38,1,0,2,1.0760662986433682,9,127,0.24,106.13,11462.04,1,1,5.4,0.02,2,4,0,20.62978,-17.126688
2840,43,1,2,0,1.9045871975176247,7,279,0.05,320.24,26900.16,0,0,8.0,0.05,3,4,0,49.659115,-25.447886
2841,21,0,1,1,5.699261083339255,7,73,0.17,212.01,17808.84,2,0,9.9,0.01,3,0,0,-29.774986,42.339325
2842,57,0,2,0,8.136399381054972,6,31,0.65,449.16,32339.52,2,1,5.4,0.09,3,1,0,9.054442,16.179476
2843,25,1,2,0,5.696442208288338,16,9,0.45,239.31,45947.52,3,2,6.8,0.16,2,4,0,25.00899,9.048531
2844,42,1,2,3,3.559262290206692,7,199,0.2,90.25,7581.0,0,2,1.6,0.12,5,3,0,-3.9228036,-41.89185
2845,26,1,2,2,2.114292491865329,12,144,0.07,193.62,27881.28,0,2,1.3,0.07,3,0,0,6.03512,-13.532189
2846,32,1,0,3,6.569054520951277,7,202,0.35,156.18,13119.12,3,2,6.5,0.13,2,4,0,-10.618309,-34.652435
2847,29,0,2,3,3.865609697969798,10,330,0.47,132.3,15876.0,0,1,1.7,0.2,3,2,0,-15.5820055,-5.037797
2848,32,0,1,3,6.28647083710512,4,174,0.29,82.54,3961.92,3,0,7.7,0.05,4,2,0,-23.181238,38.30542
2849,33,0,1,3,5.779730316131435,10,217,0.19,104.75,12570.0,3,0,7.0,0.04,3,2,0,-21.452335,38.613937
2850,33,0,1,3,5.956600784509378,7,233,0.36,514.26,43197.84,3,1,3.8,0.09,2,1,0,30.839746,36.83313
2851,50,1,3,0,5.067203414707111,4,286,0.42,122.82,5895.36,2,1,6.7,0.1,4,4,0,37.333294,-43.02016
2852,26,0,2,1,5.767288769939283,7,211,0.22,214.13,17986.92,1,1,3.8,0.07,2,2,0,-22.734379,6.3604817
2853,42,0,1,0,4.76109119748733,9,159,0.12,140.17,15138.36,0,0,6.2,0.03,4,4,0,-15.20027,38.397533
2854,54,0,1,0,3.7293869312635928,7,30,0.02,83.46,7010.64,3,0,6.6,0.18,1,1,0,-22.714912,32.505825
2855,33,1,2,3,3.073001878967897,11,290,0.14,174.36,23015.52,2,2,7.1,0.06,3,0,0,12.19848,-12.940025
2856,31,0,1,0,1.0,7,220,0.46,279.31,23462.04,3,1,5.3,0.13,4,1,0,-2.3805096,23.042782
2857,37,0,1,2,4.637780875190981,6,275,0.35,158.05,11379.6,3,2,3.8,0.04,3,2,0,-52.420616,9.5347595
2858,54,0,2,0,8.038756365903906,12,6,0.37,623.12,89729.28,1,2,6.2,0.23,4,2,0,38.408485,32.54849
2859,42,1,2,3,6.460160185075194,7,145,0.52,120.33,10107.72,0,0,4.9,0.14,3,1,0,25.1418,-57.37945
2860,33,0,2,1,5.455418236951917,8,101,0.12,217.55,20884.8,3,1,0.7,0.04,2,0,0,-33.9472,13.421523
2861,45,0,1,2,3.5319900114216978,7,91,0.37,88.06,7397.04,3,0,4.9,0.17,3,1,0,-32.50847,-5.850989
2862,26,0,1,0,6.994678451518155,8,363,0.34,230.48,22126.08,3,0,3.7,0.11,2,4,0,-22.795187,14.030571
2863,48,0,1,1,4.76138137639395,10,164,0.46,395.72,47486.4,2,1,0.7,0.14,5,2,0,29.894064,43.38071
2864,44,0,1,1,8.149868627578117,6,1,0.22,265.47,19113.84,1,2,1.2,0.09,4,4,0,-43.89389,2.2331946
2865,36,1,0,2,3.0378254734106376,9,144,0.27,57.39,6198.12,3,2,5.8,0.04,4,2,0,-8.274641,-29.450338
2866,29,0,1,3,3.5000609440546877,2,47,0.25,275.93,6622.32,1,0,8.2,0.12,5,4,0,-25.642761,37.718212
2867,29,1,1,1,3.305460111560744,8,23,0.2,138.26,13272.96,0,1,4.8,0.03,1,3,0,20.719889,-18.401455
2868,46,0,1,2,2.035763259131974,5,224,0.31,130.05,7803.0,0,2,0.6,0.12,2,0,0,-39.672054,14.982068
2869,54,1,1,3,3.1259106296164747,12,195,0.22,263.99,38014.56,3,0,8.4,0.02,3,0,0,41.723183,-10.874754
2870,32,0,1,3,5.206432519531835,7,85,0.16,291.87,24517.08,3,2,6.7,0.06,1,0,0,-41.789314,26.21431
2871,45,0,0,3,3.5755979502987447,8,344,0.08,213.41,20487.36,3,2,9.2,0.22,2,1,0,-57.12441,11.05322
2872,18,0,0,2,1.0,9,67,0.35,219.24,23677.92,0,1,9.9,0.01,3,1,0,-30.881538,44.707146
2873,32,0,2,3,7.148546594840243,10,299,0.19,353.26,42391.2,3,2,8.5,0.01,4,3,0,-17.915344,49.897
2874,39,0,2,1,1.6318125413051892,7,98,0.17,380.36,31950.24,0,2,9.1,0.0,4,4,0,-9.322192,60.347668
2875,29,0,3,0,6.1784565697732745,7,172,0.25,206.81,17372.04,2,2,7.7,0.03,3,2,0,-54.711548,31.606268
2876,28,1,2,0,5.062429179339129,11,232,0.55,326.16,43053.12,3,0,9.2,0.06,2,4,0,30.932255,-0.3174302
2877,31,1,0,1,9.234745632840683,12,26,0.08,293.81,42308.64,2,0,4.8,0.09,2,1,0,39.150322,13.504366
2878,43,1,2,0,6.993914963045239,10,195,0.02,735.24,88228.8,3,2,9.3,0.09,3,0,0,39.53507,28.59038
2879,37,1,2,1,3.990790809030052,8,160,0.35,124.64,11965.44,0,1,2.2,0.11,4,3,0,1.4859923,-50.429043
2880,18,0,2,3,3.595872875289376,13,320,0.31,449.23,70079.88,0,1,1.3,0.04,1,4,0,38.518246,38.4616
2881,18,0,2,2,8.005455361598571,3,43,0.31,181.28,6526.08,3,0,4.8,0.04,2,4,0,-22.283243,25.263342
2882,32,0,2,0,2.0482578057971765,10,112,0.69,671.93,80631.6,2,2,2.7,0.16,3,4,0,40.290947,35.423355
2883,45,1,1,1,5.381759871837416,6,235,0.25,189.14,13618.08,1,2,6.6,0.06,3,2,0,-2.9949818,-19.297697
2884,18,1,1,1,4.737759073500656,9,318,0.45,272.29,29407.32,2,0,8.2,0.1,4,0,0,26.424152,-6.1238003
2885,34,0,3,3,4.3135478625906485,3,241,0.08,216.97,7810.92,3,1,2.2,0.37,3,4,0,-36.07297,-2.9277277
2886,33,0,1,3,5.707027968896851,8,118,0.67,182.06,17477.76,3,0,0.8,0.08,3,2,0,1.3291603,30.285454
2887,56,1,1,3,5.379119721017352,8,137,0.01,107.33,10303.68,0,0,6.1,0.01,1,4,0,35.25444,-51.032413
2888,35,0,1,2,5.914801485583489,10,48,0.1,201.51,24181.2,1,1,6.6,0.0,3,1,0,-45.106,31.039713
2889,44,0,1,1,5.277951304726567,4,241,0.47,187.14,8982.72,3,1,5.8,0.06,3,1,0,-52.304996,-1.7672197
2890,41,1,1,0,5.835362810034495,3,54,0.6,176.77,6363.72,3,0,6.9,0.17,1,0,0,16.1525,-55.029434
2891,18,0,2,2,5.186730385863189,4,318,0.45,134.94,6477.12,0,1,0.7,0.01,3,1,0,-20.90978,2.515753
2892,49,1,2,1,3.681146225567371,10,127,0.28,234.01,28081.2,1,2,6.9,0.07,3,2,0,8.292268,-10.856452
2893,42,0,2,0,5.008002520473191,4,121,0.17,203.83,9783.84,2,2,5.1,0.06,3,4,0,-45.210766,17.176702
2894,46,1,2,2,3.57122688059196,6,354,0.24,257.52,18541.44,1,0,2.9,0.02,3,2,0,39.121662,-50.54376
2895,80,1,1,1,3.4392467905382995,6,235,0.39,269.48,19402.56,0,0,4.5,0.07,2,4,0,39.876183,-53.101536
2896,18,0,2,2,4.3276999945644965,6,56,0.21,210.0,15120.0,3,2,1.9,0.16,3,1,0,-41.17357,19.709633
2897,60,1,0,0,4.761153678528316,12,338,0.23,515.98,74301.12,0,0,0.3,0.06,2,2,0,34.747536,15.857788
2898,36,0,0,0,5.0704506126956215,7,87,0.26,171.09,14371.56,2,0,2.0,0.03,2,4,0,-17.784697,22.241085
2899,43,1,3,2,6.832757654726661,9,131,0.2,138.0,14904.0,1,2,5.1,0.16,2,1,0,-14.372775,-37.93621
2900,39,1,0,0,4.003071834918313,7,255,0.4,254.2,21352.8,3,0,4.5,0.09,1,2,0,18.246399,-29.559055
2901,34,1,2,1,5.393703852949641,3,61,0.53,236.47,8512.92,3,2,9.6,0.0,2,2,0,-8.778075,-55.58281
2902,33,0,1,3,5.236055427887638,9,229,0.34,363.57,39265.56,0,1,9.0,0.09,3,4,0,-9.209514,54.93469
2903,43,0,2,3,3.7827434250678698,4,259,0.15,184.12,8837.76,2,0,2.5,0.12,3,4,0,-27.796625,16.869932
2904,21,1,1,0,5.14748157241309,6,157,0.25,145.7,10490.4,3,0,4.3,0.02,3,0,0,23.33851,-33.57192
2905,49,0,0,1,7.005442830354627,6,287,0.53,142.17,10236.24,1,2,9.7,0.08,2,2,0,-64.302505,10.267014
