Customer_ID,Age,Gender,Marital_Status,Region,Loyalty_Score,Frequency,Recency,Discount_Response_Rate,Average_Basket_Value,Annual_Expenditure,Customer_Type,Channel_Preference,Tenure_Years,Returns_Rate,Satisfaction_Score,Category_Pref
CUST_02400,40,Female,Single,West,6.0827587452704766,1,80,0.31,414.1,4969.2,Regular,In-Store,2.9,0.08,2,Snacks
CUST_02401,31,Male,Divorced,South,4.240217582624832,8,51,0.31,202.37,19427.52,Discount-Seeker,In-Store,1.5,0.32,1,Snacks
CUST_02402,42,Male,Married,South,5.231721517684,17,313,0.59,126.66,25838.64,Discount-Seeker,Online,1.8,0.03,5,Personal_Care
CUST_02403,33,Male,Single,West,5.34903132309159,5,86,0.16,176.24,10574.4,Discount-Seeker,In-Store,7.3,0.09,4,Beverages
CUST_02404,36,Female,Divorced,South,4.295390253301659,7,144,0.28,153.18,12867.12,Regular,Mixed,8.8,0.01,2,Household
CUST_02405,60,Female,Single,East,5.125890193083987,6,173,0.49,170.61,12283.92,Occasional,In-Store,6.5,0.08,3,Snacks
CUST_02406,56,Male,Single,South,4.249409660573159,8,189,0.26,53.45,5131.2,Brand-Loyal,In-Store,3.6,0.06,3,Beverages
CUST_02407,24,Male,Married,East,4.240537749932321,9,268,0.26,73.72,7961.76,Discount-Seeker,Mixed,2.7,0.04,3,Snacks
CUST_02408,49,Male,Married,West,7.1533293030045435,7,201,0.04,126.38,10615.92,Regular,In-Store,4.9,0.08,1,Beverages
CUST_02409,49,Female,Single,North,5.350827283652823,8,6,0.66,163.21,15668.16,Discount-Seeker,Mixed,3.1,0.01,3,Snacks
CUST_02410,26,Female,Single,West,5.694132544400555,10,102,0.16,496.95,59634.0,Discount-Seeker,In-Store,5.0,0.05,2,Beverages
CUST_02411,49,Male,Widowed,North,2.0853904620289283,7,248,0.16,176.26,14805.84,Brand-Loyal,In-Store,0.2,0.05,2,Snacks
CUST_02412,58,Male,Married,South,5.84691666366078,12,202,0.35,173.89,25040.16,Occasional,Online,8.8,0.05,3,Dairy
CUST_02413,26,Male,Married,North,6.060846927950475,9,232,0.31,112.44,12143.52,Discount-Seeker,In-Store,5.9,0.1,3,Snacks
CUST_02414,28,Male,Single,West,4.203322754622494,8,163,0.21,222.74,21383.04,Occasional,Online,4.9,0.0,3,Beverages
CUST_02415,52,Female,Single,North,9.170059352521383,9,47,0.4,138.56,14964.48,Regular,In-Store,4.9,0.03,4,Household
CUST_02416,43,Male,Single,East,1.0,4,85,0.18,394.68,18944.64,Occasional,Online,7.7,0.39,3,Snacks
CUST_02417,46,Male,Single,South,6.568734271541093,9,117,0.1,170.88,18455.04,Occasional,In-Store,5.5,0.0,4,Beverages
CUST_02418,44,Male,Single,North,6.425609609909724,6,275,0.22,170.25,12258.0,Regular,In-Store,6.4,0.03,5,Dairy
CUST_02419,44,Female,Single,West,6.083165863998824,9,283,0.25,254.15,27448.2,Occasional,In-Store,8.0,0.09,5,Snacks
CUST_02420,24,Female,Married,North,5.352425411277246,10,139,0.2,193.25,23190.0,Occasional,In-Store,8.6,0.07,4,Snacks
CUST_02421,52,Male,Single,North,6.101358645250075,11,326,0.2,56.07,7401.24,Regular,Online,5.6,0.08,3,Household
CUST_02422,54,Male,Married,South,6.736350959111787,7,187,0.42,196.32,16490.88,Occasional,In-Store,5.9,0.09,2,Household
CUST_02423,37,Male,Single,East,3.548224832336012,9,41,0.16,254.89,27528.12,Regular,In-Store,6.9,0.08,3,Snacks
CUST_02424,39,Female,Married,East,5.5983912443601795,4,171,0.61,196.33,9423.84,Brand-Loyal,In-Store,4.8,0.0,3,Household
CUST_02425,21,Male,Single,North,4.633366315953392,3,28,0.57,243.39,8762.04,Occasional,Online,9.0,0.34,2,Snacks
CUST_02426,46,Female,Married,North,2.812463199548983,8,63,0.27,305.45,29323.2,Regular,Mixed,5.5,0.18,5,Beverages
CUST_02427,46,Female,Single,South,6.43433994922658,9,323,0.44,217.22,23459.76,Regular,In-Store,9.3,0.03,4,Snacks
CUST_02428,39,Female,Widowed,South,3.871279150631933,8,280,0.34,438.69,42114.24,Regular,In-Store,8.1,0.19,4,Beverages
CUST_02429,53,Male,Married,West,2.004282650441066,10,357,0.15,311.76,37411.2,Regular,Mixed,3.7,0.14,2,Snacks
CUST_02430,35,Female,Married,West,3.921778678596702,7,205,0.3,124.78,10481.52,Occasional,In-Store,6.7,0.02,5,Household
CUST_02431,46,Female,Single,East,3.402202203813739,4,335,0.64,280.7,13473.6,Regular,In-Store,7.2,0.13,2,Dairy
CUST_02432,27,Male,Married,South,7.056958018380221,7,295,0.31,182.39,15320.76,Discount-Seeker,Online,4.7,0.23,5,Beverages
CUST_02433,39,Male,Married,East,5.306386281116155,10,122,0.21,145.19,17422.8,Occasional,In-Store,7.1,0.01,4,Beverages
CUST_02434,37,Male,Single,West,7.76476549137988,10,45,0.31,304.33,36519.6,Brand-Loyal,Online,2.5,0.06,4,Personal_Care
CUST_02435,42,Male,Married,East,3.666887537533908,8,317,0.16,189.08,18151.68,Occasional,Online,3.0,0.05,5,Personal_Care
CUST_02436,35,Male,Married,West,6.748339743792998,8,171,0.67,147.64,14173.44,Brand-Loyal,In-Store,6.5,0.04,3,Dairy
CUST_02437,38,Female,Married,East,10.0,7,195,0.48,238.64,20045.76,Brand-Loyal,Mixed,4.9,0.03,3,Beverages
CUST_02438,49,Male,Married,East,5.712064934254281,6,348,0.21,373.81,26914.32,Discount-Seeker,Online,3.9,0.03,4,Dairy
CUST_02439,34,Female,Divorced,South,6.723297724646305,9,297,0.33,134.66,14543.28,Occasional,In-Store,0.8,0.1,4,Beverages
CUST_02440,20,Male,Divorced,East,6.387035328450812,15,47,0.34,542.7,97686.0,Regular,In-Store,9.8,0.09,3,Snacks
CUST_02441,60,Female,Married,North,2.1558493451483467,10,122,0.31,142.69,17122.8,Discount-Seeker,Mixed,2.4,0.0,3,Dairy
CUST_02442,56,Male,Married,West,6.171634594934901,11,151,0.31,177.79,23468.28,Regular,In-Store,6.3,0.22,4,Household
CUST_02443,24,Female,Married,West,5.612912641299138,8,288,0.23,274.33,26335.68,Regular,Mixed,7.9,0.11,3,Snacks
CUST_02444,48,Male,Married,West,4.480505233203382,5,74,0.41,155.52,9331.2,Occasional,In-Store,5.1,0.21,3,Beverages
CUST_02445,33,Male,Widowed,South,3.231927251590239,7,358,0.18,363.45,30529.8,Regular,In-Store,5.8,0.2,3,Beverages
CUST_02446,43,Female,Single,North,6.387966480654074,8,185,0.06,153.26,14712.96,Regular,Online,5.4,0.08,2,Beverages
CUST_02447,43,Male,Single,North,3.0551925207787574,8,166,0.56,218.58,20983.68,Regular,In-Store,6.4,0.17,2,Snacks
CUST_02448,37,Female,Single,East,9.267291209363794,11,77,0.25,290.66,38367.12,Brand-Loyal,Online,4.2,0.14,2,Household
CUST_02449,30,Female,Single,West,5.228338166976257,4,271,0.2,206.84,9928.32,Brand-Loyal,In-Store,3.6,0.13,4,Household
CUST_02450,31,Male,Single,East,2.553385904426993,8,13,0.18,187.22,17973.12,Regular,In-Store,9.9,0.02,3,Dairy
CUST_02451,29,Female,Married,North,3.9720074433433226,9,291,0.47,130.67,14112.36,Brand-Loyal,In-Store,3.8,0.02,2,Beverages
CUST_02452,30,Female,Single,West,4.443731323420366,5,130,0.4,146.06,8763.6,Regular,Online,4.5,0.12,5,Household
CUST_02453,39,Male,Married,West,9.824753307847692,8,61,0.28,93.7,8995.2,Discount-Seeker,In-Store,1.7,0.03,3,Household
CUST_02454,31,Female,Married,South,3.230822106381007,8,321,0.16,41.75,4008.0,Occasional,In-Store,8.3,0.02,3,Snacks
CUST_02455,48,Female,Single,East,4.767565473497226,7,96,0.25,419.55,35242.2,Occasional,In-Store,7.8,0.01,4,Household
CUST_02456,57,Male,Single,West,3.9243432602699553,9,86,0.28,178.3,19256.4,Regular,Mixed,7.3,0.02,3,Household
CUST_02457,33,Male,Married,East,5.998516971163329,8,4,0.13,179.11,17194.56,Discount-Seeker,Online,8.7,0.05,3,Snacks
CUST_02458,42,Female,Married,West,3.956233172589911,11,110,0.09,467.74,61741.68,Regular,In-Store,0.3,0.02,2,Personal_Care
CUST_02459,45,Male,Divorced,North,2.7218866677205793,4,14,0.18,136.16,6535.68,Discount-Seeker,In-Store,0.3,0.1,2,Snacks
CUST_02460,45,Male,Divorced,East,4.609410840407603,9,145,0.27,134.5,14526.0,Regular,Mixed,9.8,0.01,2,Dairy
CUST_02461,40,Male,Widowed,East,4.401212313335514,8,142,0.26,218.28,20954.88,Brand-Loyal,In-Store,2.0,0.07,4,Household
CUST_02462,48,Female,Married,West,3.8155112447519732,4,232,0.25,145.35,6976.8,Regular,Online,8.9,0.11,2,Personal_Care
CUST_02463,45,Male,Divorced,West,3.922379282205765,10,41,0.1,88.76,10651.2,Brand-Loyal,In-Store,8.0,0.13,2,Snacks
CUST_02464,25,Male,Married,West,7.369391595762006,5,318,0.52,146.93,8815.8,Discount-Seeker,In-Store,5.2,0.22,3,Household
CUST_02465,50,Female,Divorced,East,4.360519571464991,7,308,0.29,75.45,6337.8,Regular,In-Store,0.5,0.07,1,Beverages
CUST_02466,50,Male,Single,West,2.7317446750431347,10,283,0.05,369.69,44362.8,Discount-Seeker,In-Store,2.1,0.19,3,Beverages
CUST_02467,30,Female,Widowed,South,4.075768072400288,6,341,0.24,178.68,12864.96,Regular,Mixed,0.8,0.03,3,Dairy
CUST_02468,40,Female,Married,South,5.108671318930785,4,40,0.48,82.21,3946.08,Brand-Loyal,In-Store,7.8,0.29,3,Household
CUST_02469,48,Female,Married,South,2.327460726897292,6,35,0.28,219.73,15820.56,Regular,In-Store,5.1,0.09,1,Dairy
CUST_02470,37,Female,Single,West,8.251955920012797,11,95,0.05,339.09,44759.88,Occasional,In-Store,9.9,0.03,2,Dairy
CUST_02471,52,Male,Single,West,6.735158955012544,11,187,0.21,293.54,38747.28,Occasional,Mixed,5.4,0.24,2,Snacks
CUST_02472,68,Female,Single,South,7.860345487237559,11,177,0.19,337.71,44577.72,Regular,In-Store,1.2,0.03,1,Beverages
CUST_02473,30,Male,Single,North,5.784256250975365,9,191,0.62,156.69,16922.52,Discount-Seeker,Mixed,1.1,0.11,2,Household
CUST_02474,23,Male,Single,West,1.0,8,11,0.07,271.31,26045.76,Regular,Mixed,5.3,0.28,1,Household
CUST_02475,43,Male,Married,East,8.070667433277027,10,251,0.24,178.87,21464.4,Occasional,In-Store,5.9,0.05,1,Household
CUST_02476,48,Male,Single,West,3.2728632805802147,6,250,0.16,311.7,22442.4,Regular,Online,1.6,0.06,2,Snacks
CUST_02477,37,Female,Single,South,3.4356265119958023,5,80,0.2,166.31,9978.6,Occasional,Mixed,1.6,0.13,3,Dairy
CUST_02478,57,Male,Single,North,5.312650287910888,11,354,0.23,275.3,36339.6,Regular,Online,9.2,0.2,3,Snacks
CUST_02479,23,Female,Married,South,7.7564596933402985,8,297,0.38,174.81,16781.76,Discount-Seeker,Mixed,8.5,0.02,4,Personal_Care
CUST_02480,48,Female,Single,North,7.106574267904799,8,160,0.4,195.27,18745.92,Brand-Loyal,In-Store,0.2,0.32,3,Snacks
CUST_02481,32,Female,Single,South,6.812562240352042,8,21,0.27,177.04,16995.84,Regular,Mixed,7.5,0.07,1,Beverages
CUST_02482,60,Male,Married,North,4.3763458942508935,9,349,0.12,188.59,20367.72,Regular,Online,5.3,0.06,1,Household
CUST_02483,63,Female,Married,North,4.344784947815777,7,331,0.17,150.33,12627.72,Occasional,Online,6.5,0.15,3,Household
CUST_02484,30,Male,Single,North,5.691887335960133,4,313,0.34,305.35,14656.8,Discount-Seeker,Online,0.5,0.15,3,Beverages
CUST_02485,33,Male,Single,West,4.739858317432935,7,248,0.5,184.39,15488.76,Regular,Mixed,4.4,0.02,3,Beverages
CUST_02486,50,Female,Single,South,6.778635814658706,9,114,0.13,144.95,15654.6,Occasional,In-Store,4.8,0.02,2,Beverages
CUST_02487,35,Male,Widowed,South,6.660235328990453,5,251,0.79,302.39,18143.4,Regular,Online,1.4,0.06,3,Dairy
CUST_02488,39,Male,Single,West,6.182682642345411,9,333,0.16,164.99,17818.92,Brand-Loyal,In-Store,9.3,0.3,4,Personal_Care
CUST_02489,40,Female,Married,East,1.0,6,363,0.29,244.91,17633.52,Brand-Loyal,Mixed,0.2,0.08,2,Household
CUST_02490,18,Male,Single,East,5.255976727354528,12,326,0.51,115.31,16604.64,Occasional,In-Store,1.0,0.12,3,Snacks
CUST_02491,39,Female,Married,East,4.782292238534597,5,350,0.45,321.98,19318.8,Brand-Loyal,Mixed,5.7,0.19,5,Snacks
CUST_02492,31,Male,Single,West,5.336051203519063,9,181,0.21,120.43,13006.44,Brand-Loyal,Online,0.1,0.31,3,Personal_Care
CUST_02493,34,Male,Single,West,3.4913507229071863,2,48,0.22,249.6,5990.4,Regular,In-Store,9.9,0.05,4,Beverages
CUST_02494,57,Male,Married,East,2.3504281792015496,11,58,0.1,286.09,37763.88,Brand-Loyal,In-Store,0.4,0.1,2,Household
CUST_02495,24,Male,Single,West,5.92627695995008,8,137,0.31,210.79,20235.84,Occasional,Online,6.3,0.04,3,Snacks
CUST_02496,49,Male,Single,East,4.2873973645358765,10,311,0.7,130.15,15618.0,Discount-Seeker,Mixed,3.7,0.0,3,Dairy
CUST_02497,36,Female,Married,South,6.149385987415199,11,301,0.25,109.48,14451.36,Occasional,In-Store,1.2,0.14,2,Snacks
CUST_02498,36,Female,Widowed,West,3.6581712446304575,8,156,0.2,191.36,18370.56,Regular,In-Store,8.6,0.06,3,Household
CUST_02499,49,Female,Single,East,7.831821280985354,11,156,0.18,285.03,37623.96,Brand-Loyal,In-Store,5.5,0.05,3,Beverages
CUST_02500,44,Male,Married,West,7.002129685141527,9,174,0.55,158.62,17130.96,Discount-Seeker,Online,6.7,0.21,3,Household
CUST_02501,46,Female,Widowed,North,5.5936542170917605,8,282,0.22,96.66,9279.36,Regular,In-Store,7.9,0.15,4,Beverages
CUST_02502,51,Female,Married,South,4.573423173228106,11,251,0.47,358.98,47385.36,Occasional,In-Store,5.6,0.03,2,Snacks
CUST_02503,36,Female,Married,West,6.704817755596394,7,318,0.28,147.74,12410.16,Occasional,Mixed,2.6,0.07,3,Snacks
CUST_02504,32,Male,Married,North,5.785095630474812,8,196,0.49,137.67,13216.32,Brand-Loyal,Mixed,3.2,0.11,3,Beverages
CUST_02505,26,Female,Single,West,5.4771683758612095,8,195,0.49,184.89,17749.44,Regular,Mixed,8.3,0.07,4,Snacks
CUST_02506,30,Female,Married,West,7.085730819119217,14,230,0.44,313.25,52626.0,Discount-Seeker,Mixed,7.9,0.03,3,Dairy
CUST_02507,75,Male,Single,West,7.85307230881328,7,44,0.15,225.92,18977.28,Occasional,In-Store,0.2,0.01,4,Personal_Care
CUST_02508,54,Female,Single,East,2.495177631028911,8,332,0.32,196.28,18842.88,Regular,In-Store,5.8,0.46,1,Personal_Care
CUST_02509,23,Male,Married,East,2.8992317853003873,7,217,0.29,309.36,25986.24,Brand-Loyal,Online,7.6,0.03,2,Dairy
CUST_02510,24,Female,Single,West,3.439478549042404,10,277,0.43,203.07,24368.4,Discount-Seeker,Online,1.1,0.06,2,Dairy
CUST_02511,45,Female,Married,West,1.9951508047128965,8,36,0.37,185.79,17835.84,Regular,Online,6.2,0.14,4,Dairy
CUST_02512,46,Female,Married,East,4.874502948861697,5,70,0.44,283.23,16993.8,Occasional,In-Store,4.7,0.0,1,Personal_Care
CUST_02513,46,Male,Married,West,6.200232910489012,4,181,0.22,194.99,9359.52,Discount-Seeker,In-Store,2.3,0.03,4,Snacks
CUST_02514,36,Male,Single,East,4.957163410095327,4,255,0.04,140.77,6756.96,Discount-Seeker,In-Store,6.4,0.01,4,Dairy
CUST_02515,38,Female,Single,West,3.931756716774209,11,148,0.38,297.43,39260.76,Discount-Seeker,In-Store,3.1,0.06,2,Beverages
CUST_02516,43,Male,Married,North,7.252915514258316,8,223,0.36,354.63,34044.48,Regular,Mixed,2.1,0.21,3,Personal_Care
CUST_02517,41,Male,Widowed,North,5.281112806413499,7,115,0.43,226.96,19064.64,Discount-Seeker,In-Store,4.5,0.07,2,Snacks
CUST_02518,18,Female,Single,South,5.685965934732637,6,127,0.29,266.15,19162.8,Regular,Mixed,6.1,0.06,2,Snacks
CUST_02519,37,Female,Single,South,7.30846960979952,4,94,0.32,257.51,12360.48,Occasional,Online,4.4,0.09,3,Household
CUST_02520,29,Male,Divorced,West,4.753516122297732,4,259,0.26,84.28,4045.44,Regular,Online,9.1,0.16,2,Beverages
CUST_02521,42,Male,Single,North,9.120428145249361,9,212,0.48,184.12,19884.96,Discount-Seeker,In-Store,9.0,0.08,1,Beverages
CUST_02522,75,Male,Divorced,West,4.104369992256468,10,8,0.1,187.47,22496.4,Discount-Seeker,In-Store,3.8,0.08,3,Beverages
CUST_02523,44,Female,Married,South,8.9958964090258,7,256,0.43,176.04,14787.36,Discount-Seeker,Online,2.2,0.14,3,Snacks
CUST_02524,36,Female,Married,South,3.050529636175159,9,304,0.22,346.48,37419.84,Regular,In-Store,9.0,0.22,2,Snacks
CUST_02525,51,Female,Single,South,6.034969805760883,12,118,0.29,165.91,23891.04,Occasional,Online,4.2,0.05,4,Snacks
CUST_02526,45,Female,Single,East,3.714935662387526,8,1,0.18,219.42,21064.32,Occasional,Online,3.2,0.03,2,Household
CUST_02527,45,Female,Single,North,7.239132233962184,12,2,0.5,114.82,16534.08,Occasional,Mixed,9.6,0.05,3,Dairy
CUST_02528,47,Female,Divorced,North,4.043534784283143,14,74,0.31,296.06,49738.08,Discount-Seeker,In-Store,5.0,0.24,3,Household
CUST_02529,64,Male,Married,East,5.581742381288172,9,293,0.26,136.41,14732.28,Regular,In-Store,8.8,0.01,3,Dairy
CUST_02530,26,Female,Married,North,3.6989160079168606,8,250,0.47,417.85,40113.6,Brand-Loyal,In-Store,0.2,0.2,5,Household
CUST_02531,45,Male,Married,North,6.874450347333228,5,94,0.27,420.64,25238.4,Regular,Mixed,0.6,0.13,5,Beverages
CUST_02532,28,Female,Single,West,3.6884974787217213,6,51,0.39,226.3,16293.6,Regular,Online,4.8,0.02,3,Household
CUST_02533,46,Female,Married,North,8.366829689485337,7,172,0.08,269.5,22638.0,Regular,Online,6.6,0.04,2,Household
CUST_02534,28,Male,Married,South,3.008005786077219,10,152,0.03,174.54,20944.8,Regular,In-Store,4.8,0.26,4,Snacks
CUST_02535,34,Female,Married,North,2.3087441633437065,5,160,0.38,172.61,10356.6,Discount-Seeker,In-Store,4.8,0.16,4,Snacks
CUST_02536,36,Male,Single,South,6.9031041561581725,6,184,0.35,102.88,7407.36,Brand-Loyal,In-Store,3.4,0.07,3,Household
CUST_02537,51,Female,Married,East,3.8167127194729566,10,306,0.54,92.95,11154.0,Regular,In-Store,4.6,0.1,3,Snacks
CUST_02538,51,Male,Divorced,North,4.985525373100929,6,192,0.22,121.74,8765.28,Discount-Seeker,Online,8.4,0.08,3,Dairy
CUST_02539,25,Female,Married,West,4.355517692328558,6,158,0.31,366.35,26377.2,Regular,Online,7.6,0.01,3,Personal_Care
CUST_02540,40,Male,Single,West,2.3747834656946196,2,166,0.09,169.44,4066.56,Regular,Mixed,2.4,0.19,4,Household
CUST_02541,31,Male,Married,North,4.846012671723324,8,119,0.5,333.21,31988.16,Discount-Seeker,In-Store,7.2,0.11,4,Personal_Care
CUST_02542,24,Male,Single,West,7.529831789944604,8,126,0.16,199.99,19199.04,Regular,In-Store,6.9,0.0,1,Snacks
CUST_02543,37,Male,Married,South,7.006274006611131,8,334,0.67,200.3,19228.8,Occasional,In-Store,1.4,0.02,2,Dairy
CUST_02544,36,Male,Widowed,North,5.463585525251849,11,183,0.49,176.42,23287.44,Discount-Seeker,Online,8.6,0.07,3,Beverages
CUST_02545,69,Female,Married,North,7.224536586070214,8,45,0.43,238.04,22851.84,Regular,Online,0.7,0.04,4,Snacks
CUST_02546,45,Male,Married,South,2.880962830611647,7,190,0.72,200.43,16836.12,Regular,Mixed,0.1,0.12,5,Dairy
CUST_02547,23,Male,Married,East,4.349091342189987,6,135,0.19,184.33,13271.76,Discount-Seeker,Online,8.1,0.08,3,Personal_Care
CUST_02548,33,Male,Single,South,5.791609881460416,7,337,0.17,271.63,22816.92,Regular,In-Store,6.5,0.07,3,Dairy
CUST_02549,52,Female,Single,West,4.739170346365777,11,155,0.32,202.02,26666.64,Discount-Seeker,Online,2.0,0.14,2,Personal_Care
CUST_02550,65,Female,Divorced,East,4.5063533390468855,9,230,0.3,151.98,16413.84,Occasional,In-Store,7.3,0.12,4,Snacks
CUST_02551,20,Female,Married,South,2.5987125353578095,7,230,0.19,151.72,12744.48,Brand-Loyal,In-Store,8.8,0.09,4,Dairy
CUST_02552,18,Female,Single,East,1.0,4,23,0.21,266.47,12790.56,Occasional,Online,1.8,0.01,3,Dairy
CUST_02553,62,Male,Single,West,6.635732849899272,6,160,0.19,53.88,3879.36,Occasional,Online,3.4,0.08,3,Snacks
CUST_02554,44,Male,Married,North,5.486443146504452,15,2,0.25,100.71,18127.8,Discount-Seeker,Mixed,8.2,0.1,2,Snacks
CUST_02555,29,Male,Married,South,6.803996756420186,15,203,0.14,321.29,57832.2,Discount-Seeker,In-Store,7.6,0.07,3,Personal_Care
CUST_02556,46,Female,Married,South,4.1255281156832515,5,162,0.24,286.12,17167.2,Discount-Seeker,In-Store,6.1,0.36,3,Beverages
CUST_02557,18,Female,Single,South,3.5744442303448123,12,189,0.38,156.19,22491.36,Brand-Loyal,In-Store,4.0,0.04,3,Personal_Care
CUST_02558,40,Female,Divorced,East,5.013095933273269,11,111,0.2,293.52,38744.64,Regular,In-Store,4.2,0.06,4,Snacks
CUST_02559,43,Male,Married,South,6.7083992972256326,7,290,0.1,199.14,16727.76,Brand-Loyal,In-Store,4.4,0.18,4,Beverages
CUST_02560,51,Male,Married,East,4.537095570024691,8,263,0.15,161.91,15543.36,Regular,In-Store,9.3,0.09,5,Dairy
CUST_02561,27,Male,Married,East,6.603570368656971,6,266,0.31,218.52,15733.44,Discount-Seeker,Mixed,5.3,0.2,1,Snacks
CUST_02562,41,Female,Single,East,2.9873839888138263,11,130,0.43,152.9,20182.8,Brand-Loyal,In-Store,5.2,0.24,1,Dairy
CUST_02563,28,Male,Widowed,North,4.677105733660266,6,241,0.21,158.26,11394.72,Brand-Loyal,Online,3.7,0.07,2,Personal_Care
CUST_02564,43,Female,Single,South,4.859771711843938,10,81,0.15,137.83,16539.6,Occasional,Online,6.4,0.0,3,Snacks
CUST_02565,29,Male,Single,South,7.45277988784384,8,157,0.24,230.6,22137.6,Brand-Loyal,In-Store,5.6,0.13,2,Personal_Care
CUST_02566,35,Female,Married,South,5.4152547960318165,8,210,0.37,206.41,19815.36,Regular,Online,6.6,0.11,3,Dairy
CUST_02567,28,Female,Married,West,8.49215503658839,10,238,0.48,171.72,20606.4,Brand-Loyal,In-Store,9.4,0.14,4,Beverages
CUST_02568,47,Female,Married,South,2.304630400105035,11,316,0.2,207.66,27411.12,Regular,Mixed,8.1,0.22,3,Snacks
CUST_02569,50,Female,Married,North,5.259837808822559,9,17,0.42,141.84,15318.72,Regular,Online,0.7,0.15,2,Dairy
CUST_02570,37,Female,Single,South,5.358796078360892,8,184,0.07,162.15,15566.4,Regular,In-Store,9.8,0.02,3,Snacks
CUST_02571,40,Female,Divorced,West,6.240186395173734,8,86,0.31,191.38,18372.48,Discount-Seeker,In-Store,2.5,0.06,3,Snacks
CUST_02572,22,Female,Single,West,3.373280127102218,8,272,0.27,351.32,33726.72,Regular,Online,6.5,0.3,3,Household
CUST_02573,36,Female,Divorced,East,8.368892678821672,11,153,0.35,152.86,20177.52,Discount-Seeker,In-Store,6.2,0.0,2,Beverages
CUST_02574,39,Female,Single,North,5.0259278829435186,6,271,0.42,186.53,13430.16,Discount-Seeker,In-Store,0.5,0.0,4,Household
CUST_02575,71,Female,Married,South,2.825864974130164,11,101,0.3,242.39,31995.48,Brand-Loyal,In-Store,9.9,0.07,4,Beverages
CUST_02576,26,Female,Single,East,4.967950019172763,3,79,0.4,236.96,8530.56,Regular,Mixed,4.4,0.11,4,Snacks
CUST_02577,57,Female,Married,West,4.373676954239773,17,271,0.6,167.23,34114.92,Regular,In-Store,8.1,0.17,4,Household
CUST_02578,51,Male,Divorced,East,10.0,9,184,0.09,136.94,14789.52,Discount-Seeker,Online,3.9,0.25,3,Dairy
CUST_02579,43,Male,Married,East,7.099887199050027,13,82,0.06,228.86,35702.16,Regular,Online,3.8,0.03,3,Beverages
CUST_02580,61,Female,Married,South,5.099322711416435,8,37,0.36,359.41,34503.36,Brand-Loyal,Mixed,6.7,0.09,2,Dairy
CUST_02581,44,Female,Married,South,4.77616662960159,7,128,0.42,248.99,20915.16,Regular,Online,3.5,0.08,4,Personal_Care
CUST_02582,44,Female,Married,West,6.9021137249629305,4,65,0.5,73.14,3510.72,Occasional,Mixed,4.4,0.05,2,Household
CUST_02583,39,Male,Divorced,South,6.997724320656429,4,289,0.43,273.53,13129.44,Regular,In-Store,4.8,0.08,2,Snacks
CUST_02584,54,Female,Married,West,1.0,11,131,0.37,282.25,37257.0,Regular,Online,4.4,0.09,3,Beverages
CUST_02585,53,Female,Single,South,6.285986309466668,11,305,0.06,134.93,17810.76,Occasional,In-Store,3.2,0.06,3,Household
CUST_02586,32,Male,Single,North,5.0559330879572535,6,182,0.17,356.67,25680.24,Brand-Loyal,In-Store,8.0,0.03,3,Beverages
CUST_02587,24,Female,Single,East,2.3777123564260476,7,149,0.07,167.77,14092.68,Brand-Loyal,In-Store,8.0,0.18,3,Snacks
CUST_02588,37,Female,Single,North,6.760428279248353,9,110,0.01,294.48,31803.84,Brand-Loyal,Online,7.8,0.01,2,Household
CUST_02589,30,Male,Married,South,9.492376027116531,5,105,0.1,299.84,17990.4,Regular,In-Store,0.3,0.03,2,Dairy
CUST_02590,39,Female,Single,South,6.1135918936555615,10,27,0.43,228.51,27421.2,Regular,Mixed,5.2,0.02,1,Household
CUST_02591,54,Female,Single,East,7.200856884513728,6,115,0.3,404.44,29119.68,Occasional,In-Store,8.1,0.03,2,Dairy
CUST_02592,34,Male,Single,South,8.608238183928808,5,227,0.14,243.63,14617.8,Regular,In-Store,0.2,0.05,3,Snacks
CUST_02593,39,Male,Married,North,3.3394756985598963,8,129,0.15,231.36,22210.56,Discount-Seeker,In-Store,2.5,0.04,2,Snacks
CUST_02594,40,Female,Married,East,1.2848571096661656,8,260,0.31,118.37,11363.52,Regular,In-Store,5.3,0.02,2,Personal_Care
CUST_02595,50,Male,Single,South,6.313732126619003,11,24,0.34,131.33,17335.56,Occasional,In-Store,3.9,0.0,4,Household
CUST_02596,18,Male,Divorced,West,4.504776927117098,11,110,0.39,611.4,80704.8,Regular,Online,7.9,0.18,2,Beverages
CUST_02597,32,Male,Single,South,2.251653095256914,10,157,0.32,83.57,10028.4,Discount-Seeker,Mixed,5.6,0.16,3,Household
CUST_02598,42,Female,Widowed,East,4.8436601277284135,10,22,0.46,205.0,24600.0,Discount-Seeker,In-Store,7.0,0.11,5,Personal_Care
CUST_02599,54,Female,Married,North,6.45509474758124,4,151,0.41,165.17,7928.16,Occasional,In-Store,0.4,0.1,4,Household
CUST_02600,34,Female,Single,West,4.70205667047128,6,213,0.47,273.11,19663.92,Regular,In-Store,1.5,0.31,5,Beverages
CUST_02601,18,Male,Married,East,3.4263447385299255,9,334,0.58,259.06,27978.48,Discount-Seeker,In-Store,5.1,0.01,4,Snacks
CUST_02602,47,Female,Married,West,4.55298587940698,9,8,0.39,151.65,16378.2,Occasional,Online,8.3,0.04,1,Beverages
CUST_02603,32,Male,Married,North,4.961047069397309,10,314,0.32,207.18,24861.6,Occasional,Online,0.8,0.36,3,Beverages
